season_Monsoon,season_Post-Monsoon,season_Pre-Monsoon,season_Winter,soil_moisture,temperature,humidity,rain_probability,time_of_day,soil_ec
0.0,0.0,1.0,0.0,649.0,27.8,85.0,0.53,2.0,1.02
0.0,1.0,0.0,0.0,357.0,27.0,77.0,0.11,16.0,1.07
0.0,1.0,0.0,0.0,562.0,25.3,83.0,0.3,4.0,3.03
0.0,0.0,0.0,1.0,443.0,17.5,79.0,0.07,16.0,1.45
1.0,0.0,0.0,0.0,744.0,28.4,96.0,0.83,16.0,1.69
1.0,0.0,0.0,0.0,474.0,28.2,92.0,0.92,19.0,1.8
0.0,0.0,1.0,0.0,683.0,27.6,66.0,0.26,1.0,2.84
0.0,0.0,0.0,1.0,506.0,12.8,65.0,0.1,10.0,2.36
0.0,1.0,0.0,0.0,761.0,26.4,77.0,0.12,1.0,2.07
1.0,0.0,0.0,0.0,271.0,24.9,86.0,0.62,18.0,1.38
1.0,0.0,0.0,0.0,423.0,24.5,95.0,0.74,6.0,1.6
1.0,0.0,0.0,0.0,703.0,24.6,87.0,0.69,15.0,0.95
0.0,0.0,0.0,1.0,685.0,19.5,69.0,0.09,12.0,0.94
1.0,0.0,0.0,0.0,917.0,29.5,93.0,0.75,8.0,2.44
0.0,1.0,0.0,0.0,733.0,22.7,73.0,0.39,8.0,2.27
1.0,0.0,0.0,0.0,770.0,24.7,87.0,0.72,12.0,1.94
1.0,0.0,0.0,0.0,261.0,22.3,97.0,0.88,16.0,3.14
1.0,0.0,0.0,0.0,831.0,26.1,92.0,0.94,5.0,2.18
1.0,0.0,0.0,0.0,808.0,26.9,86.0,0.9,23.0,2.3
0.0,0.0,1.0,0.0,292.0,31.7,75.0,0.24,22.0,1.89
1.0,0.0,0.0,0.0,279.0,24.9,88.0,0.65,23.0,1.88
1.0,0.0,0.0,0.0,637.0,22.3,89.0,0.65,8.0,2.89
0.0,1.0,0.0,0.0,414.0,21.2,70.0,0.36,19.0,1.52
1.0,0.0,0.0,0.0,261.0,28.6,97.0,0.66,21.0,1.37
0.0,0.0,0.0,1.0,696.0,12.8,66.0,0.02,7.0,1.36
1.0,0.0,0.0,0.0,676.0,24.5,89.0,0.63,0.0,2.7
1.0,0.0,0.0,0.0,611.0,22.8,90.0,0.89,6.0,1.47
0.0,0.0,1.0,0.0,310.0,29.1,73.0,0.53,7.0,1.93
1.0,0.0,0.0,0.0,559.0,26.0,95.0,0.8,6.0,2.32
1.0,0.0,0.0,0.0,726.0,26.1,88.0,0.82,8.0,1.23
1.0,0.0,0.0,0.0,677.0,24.0,86.0,0.68,11.0,2.07
0.0,1.0,0.0,0.0,567.0,22.0,76.0,0.15,22.0,3.25
0.0,1.0,0.0,0.0,415.0,19.1,70.0,0.34,12.0,1.67
1.0,0.0,0.0,0.0,304.0,29.1,85.0,0.63,12.0,2.17
1.0,0.0,0.0,0.0,745.0,22.4,87.0,0.87,16.0,1.58
0.0,0.0,0.0,1.0,717.0,13.5,65.0,0.1,16.0,1.62
0.0,0.0,0.0,1.0,275.0,15.1,74.0,0.06,0.0,1.0
1.0,0.0,0.0,0.0,535.0,28.5,93.0,0.61,3.0,2.35
0.0,1.0,0.0,0.0,289.0,19.5,74.0,0.3,2.0,1.69
1.0,0.0,0.0,0.0,363.0,28.0,97.0,0.82,5.0,1.82
1.0,0.0,0.0,0.0,938.0,22.6,91.0,0.5,14.0,1.48
0.0,0.0,0.0,1.0,912.0,18.1,65.0,0.06,8.0,2.58
1.0,0.0,0.0,0.0,700.0,23.2,90.0,0.63,21.0,2.65
1.0,0.0,0.0,0.0,690.0,28.5,87.0,0.73,3.0,1.52
0.0,0.0,0.0,1.0,251.0,14.3,77.0,0.13,2.0,1.62
1.0,0.0,0.0,0.0,479.0,29.2,87.0,0.57,9.0,1.83
1.0,0.0,0.0,0.0,650.0,26.8,98.0,0.59,19.0,1.76
1.0,0.0,0.0,0.0,613.0,24.2,96.0,0.66,20.0,1.57
0.0,0.0,0.0,1.0,299.0,13.3,73.0,0.08,9.0,2.53
0.0,0.0,1.0,0.0,722.0,31.2,84.0,0.46,3.0,1.78
1.0,0.0,0.0,0.0,357.0,26.1,90.0,0.61,19.0,2.04
0.0,0.0,0.0,1.0,574.0,18.9,73.0,0.06,4.0,1.06
1.0,0.0,0.0,0.0,560.0,26.4,91.0,0.94,7.0,1.79
1.0,0.0,0.0,0.0,671.0,24.6,94.0,0.58,23.0,1.27
1.0,0.0,0.0,0.0,578.0,22.2,90.0,0.91,19.0,1.01
0.0,0.0,1.0,0.0,672.0,32.4,61.0,0.54,9.0,1.68
0.0,0.0,1.0,0.0,638.0,26.9,76.0,0.5,18.0,1.43
1.0,0.0,0.0,0.0,257.0,27.8,91.0,0.74,6.0,2.01
0.0,0.0,1.0,0.0,648.0,25.3,62.0,0.16,22.0,1.3
1.0,0.0,0.0,0.0,459.0,25.2,91.0,0.91,22.0,3.0
1.0,0.0,0.0,0.0,767.0,26.2,98.0,0.86,14.0,3.19
0.0,0.0,0.0,1.0,867.0,19.6,75.0,0.06,10.0,2.86
0.0,0.0,1.0,0.0,865.0,27.1,78.0,0.12,8.0,1.06
0.0,0.0,1.0,0.0,820.0,29.7,62.0,0.28,13.0,2.78
1.0,0.0,0.0,0.0,786.0,28.3,85.0,0.78,18.0,3.16
0.0,0.0,0.0,1.0,757.0,15.5,68.0,0.13,8.0,1.99
0.0,1.0,0.0,0.0,519.0,18.8,73.0,0.14,9.0,2.15
1.0,0.0,0.0,0.0,735.0,24.1,95.0,0.87,18.0,1.9
0.0,0.0,0.0,1.0,764.0,21.3,79.0,0.08,1.0,2.88
0.0,0.0,0.0,1.0,697.0,12.1,74.0,0.07,8.0,1.53
1.0,0.0,0.0,0.0,387.0,27.7,91.0,0.97,23.0,2.05
1.0,0.0,0.0,0.0,412.0,27.9,96.0,0.92,21.0,1.42
1.0,0.0,0.0,0.0,324.0,25.1,92.0,0.99,22.0,2.31
1.0,0.0,0.0,0.0,817.0,23.3,91.0,0.8,16.0,2.67
1.0,0.0,0.0,0.0,407.0,24.0,94.0,0.84,17.0,1.78
1.0,0.0,0.0,0.0,386.0,28.9,94.0,0.87,3.0,2.92
1.0,0.0,0.0,0.0,829.0,25.5,96.0,0.55,3.0,3.07
0.0,0.0,0.0,1.0,912.0,18.3,69.0,0.13,3.0,3.18
0.0,0.0,0.0,1.0,505.0,20.5,66.0,0.13,15.0,1.96
0.0,0.0,0.0,1.0,624.0,12.9,72.0,0.03,11.0,2.29
1.0,0.0,0.0,0.0,885.0,25.4,88.0,0.82,13.0,1.83
1.0,0.0,0.0,0.0,842.0,25.7,96.0,0.6,13.0,2.77
0.0,0.0,0.0,1.0,274.0,15.6,80.0,0.08,20.0,1.08
1.0,0.0,0.0,0.0,533.0,26.0,97.0,0.67,7.0,1.12
0.0,0.0,0.0,1.0,258.0,21.8,71.0,0.05,16.0,1.48
1.0,0.0,0.0,0.0,577.0,28.4,94.0,0.71,3.0,1.39
1.0,0.0,0.0,0.0,820.0,24.7,92.0,0.83,18.0,2.35
0.0,0.0,1.0,0.0,859.0,29.2,82.0,0.2,5.0,1.55
0.0,0.0,0.0,1.0,900.0,19.7,77.0,0.1,5.0,0.82
1.0,0.0,0.0,0.0,507.0,26.2,87.0,0.58,5.0,1.49
1.0,0.0,0.0,0.0,631.0,25.7,87.0,0.8,0.0,2.38
1.0,0.0,0.0,0.0,919.0,28.3,94.0,0.7,2.0,1.55
1.0,0.0,0.0,0.0,466.0,27.2,89.0,0.85,22.0,1.86
1.0,0.0,0.0,0.0,901.0,29.1,94.0,0.66,5.0,2.04
0.0,1.0,0.0,0.0,581.0,21.7,79.0,0.16,12.0,1.25
1.0,0.0,0.0,0.0,862.0,29.4,87.0,0.86,11.0,1.67
0.0,0.0,0.0,1.0,338.0,13.5,75.0,0.07,20.0,2.26
1.0,0.0,0.0,0.0,763.0,26.1,90.0,0.84,18.0,2.13
0.0,1.0,0.0,0.0,385.0,22.7,75.0,0.32,19.0,1.41
1.0,0.0,0.0,0.0,303.0,23.8,92.0,0.72,5.0,1.31
0.0,1.0,0.0,0.0,529.0,18.6,79.0,0.11,22.0,0.95
0.0,0.0,1.0,0.0,845.0,31.4,80.0,0.44,2.0,2.26
1.0,0.0,0.0,0.0,446.0,27.1,98.0,0.88,0.0,1.17
1.0,0.0,0.0,0.0,896.0,24.0,95.0,0.68,16.0,2.28
0.0,1.0,0.0,0.0,416.0,25.8,72.0,0.26,18.0,2.23
1.0,0.0,0.0,0.0,266.0,24.3,88.0,0.73,7.0,2.62
1.0,0.0,0.0,0.0,429.0,22.8,97.0,0.79,6.0,1.59
1.0,0.0,0.0,0.0,688.0,25.5,95.0,0.78,22.0,2.48
0.0,0.0,1.0,0.0,590.0,32.8,64.0,0.45,12.0,2.34
1.0,0.0,0.0,0.0,694.0,25.0,88.0,0.84,15.0,2.8
1.0,0.0,0.0,0.0,735.0,24.9,92.0,0.86,9.0,3.36
1.0,0.0,0.0,0.0,339.0,24.7,85.0,0.76,1.0,1.31
0.0,1.0,0.0,0.0,405.0,21.4,75.0,0.16,13.0,1.35
0.0,1.0,0.0,0.0,372.0,22.2,76.0,0.14,2.0,1.6
0.0,0.0,1.0,0.0,875.0,32.3,65.0,0.5,0.0,1.22
1.0,0.0,0.0,0.0,273.0,29.4,93.0,0.95,4.0,2.96
1.0,0.0,0.0,0.0,892.0,23.0,92.0,0.78,10.0,1.94
0.0,1.0,0.0,0.0,935.0,24.5,73.0,0.13,3.0,1.56
1.0,0.0,0.0,0.0,746.0,24.8,96.0,0.9,13.0,2.18
1.0,0.0,0.0,0.0,759.0,25.7,91.0,0.52,3.0,1.63
1.0,0.0,0.0,0.0,756.0,26.9,96.0,0.75,6.0,1.38
1.0,0.0,0.0,0.0,783.0,25.3,85.0,0.63,21.0,1.59
0.0,0.0,0.0,1.0,599.0,15.7,78.0,0.1,3.0,2.07
1.0,0.0,0.0,0.0,837.0,27.3,88.0,0.77,5.0,2.32
0.0,0.0,1.0,0.0,701.0,30.9,72.0,0.24,20.0,1.66
0.0,1.0,0.0,0.0,375.0,20.7,78.0,0.12,20.0,1.48
0.0,0.0,1.0,0.0,922.0,32.9,68.0,0.56,10.0,2.76
1.0,0.0,0.0,0.0,588.0,25.9,87.0,0.55,7.0,0.81
0.0,0.0,1.0,0.0,835.0,25.1,85.0,0.44,23.0,2.37
1.0,0.0,0.0,0.0,558.0,27.0,98.0,0.87,21.0,3.0
1.0,0.0,0.0,0.0,297.0,29.3,96.0,0.98,5.0,1.35
0.0,1.0,0.0,0.0,588.0,18.4,85.0,0.16,12.0,1.86
1.0,0.0,0.0,0.0,270.0,29.6,93.0,0.51,19.0,2.07
0.0,1.0,0.0,0.0,580.0,18.9,75.0,0.16,23.0,1.31
1.0,0.0,0.0,0.0,654.0,28.1,85.0,0.85,7.0,1.53
1.0,0.0,0.0,0.0,612.0,26.6,88.0,0.99,2.0,1.37
1.0,0.0,0.0,0.0,576.0,24.1,90.0,0.96,1.0,1.69
1.0,0.0,0.0,0.0,486.0,27.5,93.0,0.53,18.0,2.54
0.0,1.0,0.0,0.0,315.0,22.3,85.0,0.19,14.0,2.34
0.0,0.0,0.0,1.0,357.0,15.8,70.0,0.12,8.0,1.52
0.0,0.0,0.0,1.0,859.0,15.3,76.0,0.06,9.0,2.07
1.0,0.0,0.0,0.0,338.0,28.5,90.0,0.52,23.0,1.14
0.0,1.0,0.0,0.0,883.0,22.2,82.0,0.18,3.0,1.83
0.0,1.0,0.0,0.0,405.0,24.5,72.0,0.17,10.0,1.95
1.0,0.0,0.0,0.0,583.0,25.6,97.0,0.69,17.0,2.07
0.0,0.0,0.0,1.0,823.0,14.5,79.0,0.02,11.0,2.39
1.0,0.0,0.0,0.0,338.0,26.6,95.0,0.68,2.0,1.12
0.0,0.0,1.0,0.0,715.0,31.7,78.0,0.39,17.0,1.96
0.0,1.0,0.0,0.0,640.0,22.6,75.0,0.32,1.0,1.49
0.0,0.0,0.0,1.0,909.0,15.4,75.0,0.14,12.0,2.58
1.0,0.0,0.0,0.0,258.0,23.4,87.0,0.97,2.0,1.2
0.0,0.0,1.0,0.0,286.0,25.2,65.0,0.37,12.0,2.6
1.0,0.0,0.0,0.0,374.0,23.8,93.0,0.88,0.0,1.0
1.0,0.0,0.0,0.0,310.0,25.7,88.0,0.84,2.0,1.17
0.0,0.0,0.0,1.0,908.0,12.5,79.0,0.08,18.0,1.71
0.0,1.0,0.0,0.0,776.0,18.1,72.0,0.35,1.0,1.49
0.0,1.0,0.0,0.0,504.0,27.2,72.0,0.26,18.0,2.69
0.0,0.0,0.0,1.0,746.0,18.2,74.0,0.07,11.0,2.78
0.0,0.0,0.0,1.0,643.0,15.0,77.0,0.1,23.0,1.64
1.0,0.0,0.0,0.0,296.0,28.6,95.0,0.8,1.0,1.75
1.0,0.0,0.0,0.0,667.0,23.7,95.0,0.75,22.0,2.01
0.0,1.0,0.0,0.0,356.0,27.4,81.0,0.34,19.0,1.1
1.0,0.0,0.0,0.0,941.0,28.3,90.0,0.83,19.0,1.76
1.0,0.0,0.0,0.0,578.0,25.6,98.0,0.83,14.0,2.33
1.0,0.0,0.0,0.0,681.0,29.4,92.0,0.71,12.0,3.12
0.0,1.0,0.0,0.0,941.0,22.3,75.0,0.23,1.0,2.24
1.0,0.0,0.0,0.0,493.0,30.0,89.0,0.76,1.0,1.55
1.0,0.0,0.0,0.0,759.0,28.4,89.0,0.7,16.0,2.18
0.0,0.0,1.0,0.0,441.0,30.3,64.0,0.25,21.0,2.36
0.0,1.0,0.0,0.0,530.0,21.8,76.0,0.27,17.0,1.97
0.0,1.0,0.0,0.0,317.0,22.7,71.0,0.32,3.0,1.77
1.0,0.0,0.0,0.0,856.0,28.4,85.0,0.55,8.0,1.47
0.0,1.0,0.0,0.0,392.0,22.9,84.0,0.34,2.0,1.99
0.0,0.0,1.0,0.0,890.0,27.3,84.0,0.24,3.0,1.76
1.0,0.0,0.0,0.0,531.0,25.7,89.0,0.94,15.0,2.91
0.0,0.0,1.0,0.0,351.0,32.9,60.0,0.11,5.0,1.21
1.0,0.0,0.0,0.0,865.0,28.5,93.0,0.73,15.0,1.04
0.0,0.0,1.0,0.0,702.0,28.4,61.0,0.29,21.0,1.63
0.0,1.0,0.0,0.0,766.0,23.6,73.0,0.38,6.0,3.42
0.0,1.0,0.0,0.0,918.0,20.6,72.0,0.32,10.0,1.18
0.0,0.0,1.0,0.0,923.0,26.9,69.0,0.19,6.0,1.98
0.0,1.0,0.0,0.0,598.0,22.1,72.0,0.32,23.0,0.8
0.0,0.0,1.0,0.0,534.0,28.5,79.0,0.32,3.0,1.59
1.0,0.0,0.0,0.0,732.0,23.5,94.0,0.58,1.0,0.89
0.0,1.0,0.0,0.0,468.0,25.9,73.0,0.16,22.0,1.34
0.0,0.0,0.0,1.0,703.0,18.1,80.0,0.0,7.0,2.29
1.0,0.0,0.0,0.0,714.0,28.4,87.0,0.95,2.0,2.26
1.0,0.0,0.0,0.0,821.0,29.4,86.0,0.86,9.0,1.48
0.0,0.0,0.0,1.0,643.0,15.5,66.0,0.02,19.0,2.39
0.0,1.0,0.0,0.0,787.0,26.4,80.0,0.37,3.0,1.5
1.0,0.0,0.0,0.0,254.0,28.7,96.0,0.67,10.0,0.99
0.0,0.0,1.0,0.0,549.0,29.4,73.0,0.26,13.0,1.11
0.0,0.0,0.0,1.0,493.0,21.3,79.0,0.1,3.0,1.52
0.0,0.0,1.0,0.0,862.0,28.0,70.0,0.29,10.0,2.5
0.0,1.0,0.0,0.0,763.0,23.6,83.0,0.12,5.0,1.97
1.0,0.0,0.0,0.0,514.0,24.7,88.0,0.75,15.0,1.89
0.0,0.0,1.0,0.0,823.0,29.4,65.0,0.13,6.0,2.01
1.0,0.0,0.0,0.0,866.0,23.4,89.0,0.75,5.0,2.22
0.0,0.0,1.0,0.0,946.0,26.0,67.0,0.36,7.0,1.71
0.0,1.0,0.0,0.0,701.0,23.9,77.0,0.38,19.0,2.1
1.0,0.0,0.0,0.0,314.0,22.1,92.0,0.65,14.0,1.71
0.0,0.0,1.0,0.0,676.0,32.4,65.0,0.45,6.0,1.37
0.0,0.0,1.0,0.0,665.0,32.8,68.0,0.46,22.0,1.45
0.0,0.0,1.0,0.0,467.0,30.5,79.0,0.56,3.0,1.69
1.0,0.0,0.0,0.0,718.0,27.2,92.0,0.95,1.0,2.2
1.0,0.0,0.0,0.0,720.0,27.0,88.0,0.89,18.0,1.31
1.0,0.0,0.0,0.0,554.0,22.7,85.0,0.91,3.0,2.62
0.0,1.0,0.0,0.0,733.0,22.8,75.0,0.24,3.0,2.44
0.0,0.0,0.0,1.0,740.0,12.6,69.0,0.03,6.0,1.91
0.0,1.0,0.0,0.0,667.0,25.4,71.0,0.11,17.0,1.36
0.0,0.0,1.0,0.0,478.0,25.3,65.0,0.21,16.0,2.08
0.0,0.0,1.0,0.0,426.0,26.0,83.0,0.28,20.0,2.61
1.0,0.0,0.0,0.0,582.0,22.8,98.0,0.91,2.0,1.45
0.0,0.0,1.0,0.0,882.0,30.5,84.0,0.51,3.0,2.43
0.0,0.0,1.0,0.0,646.0,28.9,73.0,0.24,11.0,2.24
1.0,0.0,0.0,0.0,658.0,27.3,93.0,0.73,21.0,1.03
0.0,1.0,0.0,0.0,733.0,19.1,74.0,0.13,21.0,1.29
0.0,1.0,0.0,0.0,357.0,27.7,83.0,0.3,3.0,2.27
1.0,0.0,0.0,0.0,807.0,24.9,91.0,0.92,15.0,1.66
0.0,0.0,1.0,0.0,541.0,25.7,75.0,0.45,17.0,1.72
1.0,0.0,0.0,0.0,733.0,27.3,97.0,0.79,23.0,2.51
1.0,0.0,0.0,0.0,751.0,28.1,86.0,1.0,10.0,1.33
1.0,0.0,0.0,0.0,325.0,29.9,96.0,0.72,15.0,2.9
1.0,0.0,0.0,0.0,629.0,27.6,86.0,0.75,15.0,2.74
1.0,0.0,0.0,0.0,302.0,29.0,89.0,0.98,1.0,1.43
1.0,0.0,0.0,0.0,349.0,25.5,88.0,0.77,13.0,1.66
0.0,0.0,0.0,1.0,521.0,13.2,79.0,0.08,18.0,2.49
0.0,0.0,0.0,1.0,276.0,13.0,69.0,0.13,8.0,2.38
1.0,0.0,0.0,0.0,766.0,22.9,88.0,0.6,22.0,1.89
0.0,0.0,1.0,0.0,684.0,29.4,63.0,0.48,7.0,1.16
0.0,1.0,0.0,0.0,301.0,24.4,71.0,0.21,13.0,2.65
1.0,0.0,0.0,0.0,857.0,29.1,91.0,0.96,17.0,1.97
0.0,0.0,1.0,0.0,491.0,30.8,83.0,0.11,5.0,1.57
1.0,0.0,0.0,0.0,739.0,22.7,91.0,0.86,15.0,1.1
1.0,0.0,0.0,0.0,410.0,24.5,91.0,0.82,16.0,3.05
1.0,0.0,0.0,0.0,265.0,29.7,94.0,0.66,22.0,1.3
1.0,0.0,0.0,0.0,519.0,22.5,98.0,0.84,2.0,1.04
1.0,0.0,0.0,0.0,263.0,22.4,87.0,0.87,22.0,1.3
0.0,0.0,0.0,1.0,733.0,13.1,67.0,0.05,1.0,2.07
1.0,0.0,0.0,0.0,429.0,22.3,89.0,0.65,18.0,1.11
1.0,0.0,0.0,0.0,368.0,22.1,92.0,0.74,15.0,1.65
0.0,0.0,1.0,0.0,856.0,29.1,60.0,0.21,15.0,2.14
0.0,1.0,0.0,0.0,457.0,21.1,81.0,0.12,18.0,1.83
1.0,0.0,0.0,0.0,351.0,27.0,94.0,0.63,2.0,2.1
0.0,0.0,0.0,1.0,558.0,21.7,67.0,0.12,0.0,1.08
0.0,1.0,0.0,0.0,732.0,19.4,85.0,0.16,14.0,2.34
1.0,0.0,0.0,0.0,597.0,29.1,88.0,0.66,4.0,1.19
1.0,0.0,0.0,0.0,653.0,27.7,88.0,0.9,21.0,2.92
1.0,0.0,0.0,0.0,913.0,29.5,94.0,0.57,13.0,1.36
1.0,0.0,0.0,0.0,484.0,24.7,92.0,0.98,10.0,2.43
0.0,0.0,1.0,0.0,265.0,25.9,79.0,0.48,6.0,2.93
1.0,0.0,0.0,0.0,721.0,24.1,94.0,0.52,11.0,1.48
1.0,0.0,0.0,0.0,278.0,27.3,97.0,0.8,9.0,1.41
1.0,0.0,0.0,0.0,694.0,22.8,92.0,0.96,1.0,1.35
0.0,0.0,1.0,0.0,492.0,26.6,70.0,0.46,15.0,0.9
0.0,0.0,1.0,0.0,823.0,32.1,75.0,0.23,12.0,1.34
1.0,0.0,0.0,0.0,540.0,29.0,92.0,0.6,10.0,1.12
1.0,0.0,0.0,0.0,795.0,25.9,85.0,0.77,23.0,1.99
0.0,1.0,0.0,0.0,514.0,19.1,83.0,0.11,19.0,2.51
1.0,0.0,0.0,0.0,736.0,26.1,90.0,0.52,0.0,1.94
0.0,1.0,0.0,0.0,402.0,27.2,77.0,0.21,14.0,1.55
1.0,0.0,0.0,0.0,863.0,26.0,98.0,0.86,15.0,1.1
1.0,0.0,0.0,0.0,758.0,26.0,95.0,0.75,7.0,1.61
1.0,0.0,0.0,0.0,290.0,23.3,86.0,0.95,19.0,1.58
1.0,0.0,0.0,0.0,558.0,25.3,92.0,0.72,16.0,2.14
0.0,0.0,0.0,1.0,423.0,17.5,72.0,0.01,15.0,2.47
0.0,0.0,0.0,1.0,299.0,17.1,69.0,0.11,12.0,2.0
1.0,0.0,0.0,0.0,255.0,27.1,85.0,0.66,20.0,2.33
1.0,0.0,0.0,0.0,309.0,24.6,93.0,0.53,5.0,0.88
0.0,0.0,0.0,1.0,570.0,19.2,75.0,0.06,1.0,1.8
1.0,0.0,0.0,0.0,375.0,29.0,88.0,0.63,6.0,1.45
1.0,0.0,0.0,0.0,463.0,28.0,93.0,0.81,6.0,1.72
1.0,0.0,0.0,0.0,413.0,24.0,94.0,0.64,5.0,2.17
1.0,0.0,0.0,0.0,510.0,28.4,89.0,0.99,0.0,1.5
0.0,0.0,1.0,0.0,464.0,29.5,78.0,0.38,1.0,1.26
0.0,0.0,1.0,0.0,678.0,26.3,60.0,0.54,15.0,1.33
0.0,0.0,0.0,1.0,308.0,14.9,68.0,0.01,11.0,2.31
1.0,0.0,0.0,0.0,426.0,28.6,97.0,1.0,9.0,1.71
0.0,1.0,0.0,0.0,535.0,24.5,72.0,0.25,1.0,1.99
0.0,0.0,0.0,1.0,367.0,19.1,77.0,0.02,7.0,2.06
1.0,0.0,0.0,0.0,435.0,24.1,86.0,0.51,0.0,2.3
1.0,0.0,0.0,0.0,930.0,29.0,92.0,0.71,4.0,2.19
0.0,1.0,0.0,0.0,703.0,25.5,81.0,0.2,17.0,1.79
1.0,0.0,0.0,0.0,807.0,23.4,98.0,0.71,10.0,1.26
1.0,0.0,0.0,0.0,826.0,29.3,92.0,0.97,16.0,2.2
0.0,0.0,1.0,0.0,736.0,30.4,73.0,0.35,13.0,2.68
0.0,0.0,1.0,0.0,856.0,30.6,70.0,0.3,18.0,1.35
1.0,0.0,0.0,0.0,547.0,22.6,95.0,0.66,6.0,1.95
0.0,1.0,0.0,0.0,613.0,22.7,81.0,0.12,19.0,1.19
1.0,0.0,0.0,0.0,680.0,22.4,93.0,0.87,19.0,1.58
1.0,0.0,0.0,0.0,353.0,27.3,95.0,0.72,1.0,2.4
0.0,1.0,0.0,0.0,928.0,25.0,70.0,0.3,13.0,2.11
1.0,0.0,0.0,0.0,539.0,23.0,97.0,0.72,14.0,1.59
1.0,0.0,0.0,0.0,802.0,22.7,87.0,0.95,19.0,1.87
1.0,0.0,0.0,0.0,811.0,30.0,98.0,0.7,19.0,2.0
0.0,0.0,0.0,1.0,909.0,18.7,74.0,0.12,15.0,2.16
0.0,0.0,0.0,1.0,754.0,18.9,80.0,0.1,3.0,2.08
0.0,1.0,0.0,0.0,476.0,24.4,83.0,0.37,16.0,1.27
0.0,0.0,1.0,0.0,918.0,32.4,77.0,0.45,23.0,2.65
0.0,1.0,0.0,0.0,690.0,20.3,79.0,0.29,0.0,2.66
1.0,0.0,0.0,0.0,529.0,23.6,88.0,0.99,16.0,2.21
0.0,0.0,0.0,1.0,510.0,15.7,74.0,0.12,20.0,2.33
1.0,0.0,0.0,0.0,448.0,27.3,93.0,0.9,8.0,1.58
1.0,0.0,0.0,0.0,293.0,23.4,92.0,0.98,23.0,1.78
1.0,0.0,0.0,0.0,761.0,29.1,98.0,0.97,16.0,2.99
1.0,0.0,0.0,0.0,460.0,26.7,85.0,0.77,22.0,2.85
0.0,0.0,1.0,0.0,721.0,27.3,71.0,0.34,4.0,0.95
1.0,0.0,0.0,0.0,950.0,29.0,95.0,0.97,13.0,1.29
0.0,0.0,1.0,0.0,602.0,29.8,75.0,0.32,6.0,1.45
1.0,0.0,0.0,0.0,832.0,24.4,93.0,0.82,6.0,1.81
0.0,0.0,1.0,0.0,449.0,26.4,79.0,0.28,19.0,2.61
1.0,0.0,0.0,0.0,762.0,26.2,94.0,0.75,21.0,2.13
1.0,0.0,0.0,0.0,854.0,26.3,94.0,0.78,5.0,1.56
1.0,0.0,0.0,0.0,373.0,24.1,85.0,0.67,0.0,1.16
1.0,0.0,0.0,0.0,866.0,23.9,89.0,0.66,12.0,1.59
0.0,0.0,1.0,0.0,315.0,29.4,80.0,0.16,8.0,2.25
1.0,0.0,0.0,0.0,913.0,26.0,95.0,0.63,8.0,1.81
1.0,0.0,0.0,0.0,718.0,23.7,86.0,0.56,15.0,1.77
0.0,0.0,1.0,0.0,655.0,32.6,79.0,0.41,0.0,2.77
0.0,1.0,0.0,0.0,342.0,20.0,77.0,0.18,14.0,2.26
1.0,0.0,0.0,0.0,864.0,27.8,95.0,0.63,19.0,2.5
1.0,0.0,0.0,0.0,615.0,24.9,88.0,0.7,3.0,1.6
1.0,0.0,0.0,0.0,920.0,23.9,97.0,0.57,2.0,1.78
0.0,1.0,0.0,0.0,347.0,27.4,85.0,0.18,12.0,1.63
1.0,0.0,0.0,0.0,880.0,23.1,93.0,0.98,5.0,2.32
0.0,1.0,0.0,0.0,834.0,19.1,72.0,0.31,5.0,1.93
0.0,1.0,0.0,0.0,310.0,23.8,74.0,0.11,12.0,2.23
1.0,0.0,0.0,0.0,790.0,29.4,89.0,1.0,22.0,1.98
1.0,0.0,0.0,0.0,876.0,25.5,95.0,0.71,21.0,3.09
1.0,0.0,0.0,0.0,297.0,23.2,95.0,0.63,7.0,3.35
1.0,0.0,0.0,0.0,454.0,26.7,86.0,0.85,5.0,1.67
0.0,1.0,0.0,0.0,767.0,24.8,85.0,0.17,8.0,1.19
1.0,0.0,0.0,0.0,607.0,23.3,87.0,0.54,0.0,1.34
0.0,1.0,0.0,0.0,350.0,21.2,76.0,0.19,19.0,1.96
0.0,0.0,1.0,0.0,482.0,29.6,68.0,0.34,23.0,1.89
0.0,1.0,0.0,0.0,389.0,22.6,85.0,0.17,13.0,2.43
0.0,1.0,0.0,0.0,739.0,27.1,82.0,0.39,12.0,1.4
1.0,0.0,0.0,0.0,426.0,25.0,85.0,0.89,1.0,1.67
1.0,0.0,0.0,0.0,895.0,24.3,94.0,0.51,4.0,2.45
0.0,0.0,0.0,1.0,373.0,19.0,75.0,0.01,13.0,1.8
0.0,0.0,1.0,0.0,829.0,32.5,77.0,0.27,8.0,1.13
0.0,0.0,1.0,0.0,336.0,27.3,82.0,0.22,10.0,2.03
1.0,0.0,0.0,0.0,388.0,28.5,92.0,0.84,10.0,2.42
1.0,0.0,0.0,0.0,899.0,23.0,95.0,0.56,22.0,1.55
0.0,0.0,1.0,0.0,619.0,29.3,85.0,0.29,9.0,1.09
1.0,0.0,0.0,0.0,279.0,28.8,86.0,0.62,23.0,1.51
1.0,0.0,0.0,0.0,442.0,23.9,87.0,0.63,10.0,1.43
0.0,0.0,0.0,1.0,780.0,14.6,72.0,0.0,19.0,2.43
